"region","regioncode","prefecture","commune","canton","code_canton","code","localite_name","localites","locationcode","idcentre","centres"
MARITIME,R3,LACS,LACS 2,AGOUEGAN,CNT178,L5723,AGOUEGAN,AGOUEGAN-EPP ALEWOBOUNA CONDJI,"000016159","16159",EPP ALEWOBOUNA CONDJI
MARITIME,R3,LACS,LACS 2,AGOUEGAN,CNT178,L7890,AHOUEGAME,AHOUEGAME-EPP SIVAME,"000016160","16160",EPP SIVAME
MARITIME,R3,LACS,LACS 2,AGOUEGAN,CNT178,L7891,ALEMOU KONDJI,ALEMOU KONDJI-EPP AGOKPAME,"000016161","16161",EPP AGOKPAME
MARITIME,R3,LACS,LACS 2,AGOUEGAN,CNT178,L7892,ATELE KONDJI,ATELE KONDJI-EPL VIRGO REGINA,"000016162","16162",EPL VIRGO REGINA
MARITIME,R3,LACS,LACS 2,AGOUEGAN,CNT178,L7893,HUONGATOME,HUONGATOME-EPP HOUNGATOME,"000016163","16163",EPP HOUNGATOME
MARITIME,R3,LACS,LACS 2,AGOUEGAN,CNT178,L7894,KPOTAGA,KPOTAGA-EPP DJETA G/A,"000016164","16164",EPP DJETA G/A
MARITIME,R3,LACS,LACS 2,AGOUEGAN,CNT178,L7894,KPOTAGA,KPOTAGA-EPP DJETA G/B,"000016165","16165",EPP DJETA G/B
MARITIME,R3,LACS,LACS 2,AGOUEGAN,CNT178,L5735,ZANVE,ZANVE-EPP ZANVE,"000016166","16166",EPP ZANVE
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L5732,ADAME,ADAME-EPP ADAME,"000016167","16167",EPP ADAME
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7895,AGBANDOUGNI,AGBANDOUGNI-EPP AGBANDOUGNI,"000016168","16168",EPP AGBANDOUGNI
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7896,AGBONOUGBADJA,AGBONOUGBADJA-EPP AGBONOU,"000016169","16169",EPP AGBONOU
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7897,APEGAME,APEGAME-EPP KPONDAVE,"000016170","16170",EPP KPONDAVE
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7898,APETI CONDJI,APETI CONDJI-EPP APETI CONDJI G/A,"000016171","16171",EPP APETI CONDJI G/A
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7898,APETI CONDJI,APETI CONDJI-EPP APETI CONDJI G/B,"000016172","16172",EPP APETI CONDJI G/B
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L5708,ATOETA,ATOETA-EPP ATOUETA,"000016173","16173",EPP ATOUETA
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7899,ATTISSOCONDJI,ATTISSOCONDJI-EPP ATTISSO CONDJI,"000016174","16174",EPP ATTISSO CONDJI
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7900,AVEDOME,AVEDOME-EPE METHODISTE HETCHIAVI,"000016175","16175",EPE METHODISTE HETCHIAVI
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L5730,AVEVE,AVEVE-EPP AVEVE,"000016176","16176",EPP AVEVE
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7901,AZIME DOSSOU,AZIME DOSSOU-EPP AZIME,"000016177","16177",EPP AZIME
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7902,DJONDO CONDJI,DJONDO CONDJI-EPP DJONDO CONDJI,"000016178","16178",EPP DJONDO CONDJI
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7903,DOUHADJI-CONDJI,DOUHADJI-CONDJI-EPP DOUHADJI-CONDJI,"000016179","16179",EPP DOUHADJI-CONDJI
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7904,GBOGBO KONDJI,GBOGBO KONDJI-EPP GBOGBO CONDJI,"000016180","16180",EPP GBOGBO CONDJI
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7905,GNAWOE CONDJI,GNAWOE CONDJI-EPP GNAWOE CONDJI,"000016181","16181",EPP GNAWOE CONDJI
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7906,HETCHIAVI KLINDOME,HETCHIAVI KLINDOME-EPP HETCHIAVI KLINDOME,"000016182","16182",EPP HETCHIAVI KLINDOME
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7907,HLANDE KPODJI,HLANDE KPODJI-EPP HLANDE,"000016183","16183",EPP HLANDE
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L5716,KLEVE,KLEVE-EPP KLEVE,"000016184","16184",EPP KLEVE
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7908,KPODJI,KPODJI-MARCHE HETCHIAVI KPODJI,"000016185","16185",MARCHE HETCHIAVI KPODJI
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7909,MEDEROS,MEDEROS-EPP MEDEIROS CONDJI,"000016186","16186",EPP MEDEIROS CONDJI
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L5726,MELONKOU,MELONKOU-EPP MELONKOU G/A,"000016187","16187",EPP MELONKOU G/A
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L5726,MELONKOU,MELONKOU-EPP MELONKOU G/B,"000016188","16188",EPP MELONKOU G/B
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7910,PEDAKOME,PEDAKOME-EPC AKLAKOU,"000016189","16189",EPC AKLAKOU
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L5728,SAKPOVE,SAKPOVE-EPP SAKPOVE,"000016190","16190",EPP SAKPOVE
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7911,SEHA KPOTA,SEHA KPOTA-EPP HETCHIAVI G/A,"000016191","16191",EPP HETCHIAVI G/A
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7911,SEHA KPOTA,SEHA KPOTA-EPP HETCHIAVI G/B,"000016192","16192",EPP HETCHIAVI G/B
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7912,ZOUHONOU,ZOUHONOU-EPP AKLAKOU G/A,"000016193","16193",EPP AKLAKOU G/A
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7912,ZOUHONOU,ZOUHONOU-EPP AKLAKOU G/B,"000016194","16194",EPP AKLAKOU G/B
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7912,ZOUHONOU,ZOUHONOU-EPP AKLAKOU G/C,"000016195","16195",EPP AKLAKOU G/C
MARITIME,R3,LACS,LACS 2,AKLAKOU,CNT179,L7912,ZOUHONOU,ZOUHONOU-EPP AKLAKOU G/D,"000016196","16196",EPP AKLAKOU G/D
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L7913,ABATE-KOPE,ABATE-KOPE-EPP ABATECOPE,"000016197","16197",EPP ABATECOPE
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L7914,ADJAKAKOME,ADJAKAKOME-EPE METHODISTE AGBODRAFO,"000016198","16198",EPE METHODISTE AGBODRAFO
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L7915,AGBAGAME,AGBAGAME-EPC GOUMOUKOPE,"000016199","16199",EPC GOUMOUKOPE
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L7916,AGBAVI,AGBAVI-EPP AGBAVI,"000016200","16200",EPP AGBAVI
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L7917,AGBODAN KOPE,AGBODAN KOPE-EPP AGBODANKOPE,"000016201","16201",EPP AGBODANKOPE
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L5650,AGBODRAFO,AGBODRAFO-EPL ESPOIR,"000016202","16202",EPL ESPOIR
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L7918,ALOGAVI,ALOGAVI-LYCEE ET COLLEGE ABRAHAM LINCOLN (CPL ABRAHAM LINCOLN),"000016203","16203",LYCEE ET COLLEGE ABRAHAM LINCOLN (CPL ABRAHAM LINCOLN)
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L7919,APETOKOME,APETOKOME-EPP AGBODRAFO,"000016204","16204",EPP AGBODRAFO
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L7920,DEVIKEME,DEVIKEME-EPP DEVIKINME,"000016205","16205",EPP DEVIKINME
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L5649,DJASSEME,DJASSEME-EPP DJASSEME,"000016206","16206",EPP DJASSEME
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L7921,FOLLYGAH,FOLLYGAH-EPP FOLLYGA G/C,"000016207","16207",EPP FOLLYGA G/C
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L7921,FOLLYGAH,FOLLYGAH-EPP FOLLYGA G/A,"000016208","16208",EPP FOLLYGA G/A
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L7921,FOLLYGAH,FOLLYGAH-EPP FOLLYGA G/B,"000016209","16209",EPP FOLLYGA G/B
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L7922,KPESSI,KPESSI-EPP KPESSI,"000016210","16210",EPP KPESSI
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L5647,KPESSI DRAFOE,KPESSI DRAFOE-CEG COMMUNAUTAIRE KPESSI DRAFOE,"000016211","16211",CEG COMMUNAUTAIRE KPESSI DRAFOE
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L7923,KPOTAME,KPOTAME-CEG GOUMOUCOPE,"000016212","16212",CEG GOUMOUCOPE
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L5646,NIMAGNA,NIMAGNA-EPP DE NIMAGNA,"000016213","16213",EPP DE NIMAGNA
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L7924,PEDAKOME,PEDAKOME-LYCEE D'AGBODRAFO(1er cycle),"000016214","16214",LYCEE D'AGBODRAFO(1er cycle)
MARITIME,R3,LACS,LACS 3,AGBODRAFO,CNT180,L7925,SEWATCHRI KOPE,SEWATCHRI KOPE-EPP SEWATSRICOPE G/A,"000016215","16215",EPP SEWATSRICOPE G/A
MARITIME,R3,LACS,LACS 3,GBODJOME,CNT181,L5636,AFIDEGNIGBAN,AFIDEGNIGBAN-AFIDEGNIGBAN-CENTRE,"000016216","16216",AFIDEGNIGBAN-CENTRE
MARITIME,R3,LACS,LACS 3,GBODJOME,CNT181,L7926,AGBATA ALLAGLO,AGBATA ALLAGLO-CPL L'AURORE,"000016217","16217",CPL L'AURORE
MARITIME,R3,LACS,LACS 3,GBODJOME,CNT181,L7927,AGBATA LANZO,AGBATA LANZO-EPP AGBATA LANZO G/A,"000016218","16218",EPP AGBATA LANZO G/A
MARITIME,R3,LACS,LACS 3,GBODJOME,CNT181,L7927,AGBATA LANZO,AGBATA LANZO-EPP AGBATA LANZO G/B,"000016219","16219",EPP AGBATA LANZO G/B
MARITIME,R3,LACS,LACS 3,GBODJOME,CNT181,L7927,AGBATA LANZO,AGBATA LANZO-EPP AGBATA LANZO G/C,"000016220","16220",EPP AGBATA LANZO G/C
MARITIME,R3,LACS,LACS 3,GBODJOME,CNT181,L5645,AGOVOUDOU,AGOVOUDOU-EPP AGOVOUDOU,"000016221","16221",EPP AGOVOUDOU
MARITIME,R3,LACS,LACS 3,GBODJOME,CNT181,L5639,DAGUE,DAGUE-EPC DAGUE,"000016222","16222",EPC DAGUE
MARITIME,R3,LACS,LACS 3,GBODJOME,CNT181,L5643,GBODJOME,GBODJOME-EPP AMEDEHOEVE,"000016223","16223",EPP AMEDEHOEVE
MARITIME,R3,LACS,LACS 3,GBODJOME,CNT181,L5643,GBODJOME,GBODJOME-LYCEE DE GBODJOME,"000016224","16224",LYCEE DE GBODJOME
MARITIME,R3,LACS,LACS 3,GBODJOME,CNT181,L5643,GBODJOME,GBODJOME-EPP GBODJOME G/A,"000016225","16225",EPP GBODJOME G/A
MARITIME,R3,LACS,LACS 3,GBODJOME,CNT181,L5643,GBODJOME,GBODJOME-EPP GBODJOME G/B,"000016226","16226",EPP GBODJOME G/B
MARITIME,R3,LACS,LACS 3,GBODJOME,CNT181,L7928,KOSSI AGBAVI,KOSSI AGBAVI-EPC SAINT PAUL AGBAVI,"000016227","16227",EPC SAINT PAUL AGBAVI
MARITIME,R3,LACS,LACS 3,GBODJOME,CNT181,L7929,KPOGAN,KPOGAN-EPC NOTRE DAME DE L'ESPERANCE,"000016228","16228",EPC NOTRE DAME DE L'ESPERANCE
MARITIME,R3,LACS,LACS 3,GBODJOME,CNT181,L5641,TOGOKOME,TOGOKOME-EPP TOGOKOME,"000016229","16229",EPP TOGOKOME
MARITIME,R3,LACS,LACS 4,ANFOIN,CNT182,L7930,ADOUKOWOUE,ADOUKOWOUE-EPP ADOUKOHOUE,"000016230","16230",EPP ADOUKOHOUE
MARITIME,R3,LACS,LACS 4,ANFOIN,CNT182,L7931,ANFOIN KPOTA,ANFOIN KPOTA-EPP ANFOIN G/A,"000016231","16231",EPP ANFOIN G/A
MARITIME,R3,LACS,LACS 4,ANFOIN,CNT182,L7931,ANFOIN KPOTA,ANFOIN KPOTA-EPP ANFOIN G/B,"000016232","16232",EPP ANFOIN G/B
MARITIME,R3,LACS,LACS 4,ANFOIN,CNT182,L5690,ASSAGBA KOPE,ASSAGBA KOPE-EPP ASSAGBA KOPE,"000016233","16233",EPP ASSAGBA KOPE
MARITIME,R3,LACS,LACS 4,ANFOIN,CNT182,L7932,GABIAN CONDJI,GABIAN CONDJI-CEG ANFOIN,"000016234","16234",CEG ANFOIN
MARITIME,R3,LACS,LACS 4,ANFOIN,CNT182,L7933,GAMEKOPE,GAMEKOPE-CENTRE DE SANTE ANFOIN,"000016235","16235",CENTRE DE SANTE ANFOIN
MARITIME,R3,LACS,LACS 4,ANFOIN,CNT182,L5683,HANGOUME,HANGOUME-EPP HANGOUME,"000016236","16236",EPP HANGOUME
MARITIME,R3,LACS,LACS 4,ANFOIN,CNT182,L7934,KOLIAFO,KOLIAFO-EPP KOLIAFO,"000016237","16237",EPP KOLIAFO
MARITIME,R3,LACS,LACS 4,ANFOIN,CNT182,L5684,KOUTIGBE,KOUTIGBE-EPP KOUTIGBE,"000016238","16238",EPP KOUTIGBE
MARITIME,R3,LACS,LACS 4,ANFOIN,CNT182,L5693,KPONTO,KPONTO-EPP KPONTO,"000016239","16239",EPP KPONTO
MARITIME,R3,LACS,LACS 4,ANFOIN,CNT182,L7935,LOGOVIPE,LOGOVIPE-EPP KOUTIGBE LOGOVIPE,"000016240","16240",EPP KOUTIGBE LOGOVIPE
MARITIME,R3,LACS,LACS 4,ANFOIN,CNT182,L7936,TOKPO,TOKPO-EPP TOKPO G/A,"000016241","16241",EPP TOKPO G/A
MARITIME,R3,LACS,LACS 4,ANFOIN,CNT182,L7936,TOKPO,TOKPO-EPP TOKPO G/B,"000016242","16242",EPP TOKPO G/B
MARITIME,R3,LACS,LACS 4,FIATA,CNT183,L5702,AVELE,AVELE-EPP AVELE,"000016243","16243",EPP AVELE
MARITIME,R3,LACS,LACS 4,FIATA,CNT183,L5711,ZOGBEGAN,ZOGBEGAN-EPP ZOGBEGAN,"000016244","16244",EPP ZOGBEGAN
MARITIME,R3,LACS,LACS 4,FIATA,CNT183,L7937,ANAME,ANAME-EPP ANAME G/A,"000016245","16245",EPP ANAME G/A
MARITIME,R3,LACS,LACS 4,FIATA,CNT183,L7937,ANAME,ANAME-EPP ANAME G/B,"000016246","16246",EPP ANAME G/B
MARITIME,R3,LACS,LACS 4,FIATA,CNT183,L7938,FIATA DOME,FIATA DOME-EPP FIATA G/A,"000016247","16247",EPP FIATA G/A
MARITIME,R3,LACS,LACS 4,FIATA,CNT183,L7938,FIATA DOME,FIATA DOME-EPP FIATA G/B,"000016248","16248",EPP FIATA G/B
MARITIME,R3,LACS,LACS 4,FIATA,CNT183,L7939,PEDA-KONDJI,PEDA-KONDJI-EPP PEDAKONDJI,"000016249","16249",EPP PEDAKONDJI
MARITIME,R3,LACS,LACS 4,GANAVE,CNT184,L5712,ADJOVE,ADJOVE-EPP ADJOVE G/A,"000016250","16250",EPP ADJOVE G/A
MARITIME,R3,LACS,LACS 4,GANAVE,CNT184,L5712,ADJOVE,ADJOVE-EPP ADJOVE G/B,"000016251","16251",EPP ADJOVE G/B
MARITIME,R3,LACS,LACS 4,GANAVE,CNT184,L7940,ASSOUKAKOPE,ASSOUKAKOPE-EPP GANAVE G/A,"000016252","16252",EPP GANAVE G/A
MARITIME,R3,LACS,LACS 4,GANAVE,CNT184,L7940,ASSOUKAKOPE,ASSOUKAKOPE-EPP GANAVE G/B,"000016253","16253",EPP GANAVE G/B
MARITIME,R3,LACS,LACS 4,GANAVE,CNT184,L7941,MELLY-DJIGBE,MELLY-DJIGBE-EPP MELLY DJIGBE,"000016254","16254",EPP MELLY DJIGBE
MARITIME,R3,LACS,LACS 4,GANAVE,CNT184,L7942,MELLY-DOME,MELLY-DOME-EPP MELLY DOME G/A,"000016255","16255",EPP MELLY DOME G/A
MARITIME,R3,LACS,LACS 4,GANAVE,CNT184,L7942,MELLY-DOME,MELLY-DOME-EPP MELLY DOME G/B,"000016256","16256",EPP MELLY DOME G/B
MARITIME,R3,LACS,LACS 4,GANAVE,CNT184,L5696,GANAVE,GANAVE-EPC ANAME GBAGANME,"000016257","16257",EPC ANAME GBAGANME
MARITIME,R3,LACS,LACS 4,GANAVE,CNT184,L5696,GANAVE,GANAVE-EPP GANAVE,"000016258","16258",EPP GANAVE
MARITIME,R3,LACS,LACS 1,GLIDJI,CNT176,L5658,ZOWLAGAN,ZOWLAGAN-FAT_RI1,"000017488","17488",FAT_RI1
CENTRALE,R1,MO,MO 1,KAGNIGBARA,CNT25,L4124,BANDA,BANDA-EPC KARA VILLE,"000010944","10944",EPC KARA VILLE
CENTRALE,R1,MO,MO 1,KAGNIGBARA,CNT25,L4127,BOUNGOULOU,BOUNGOULOU-EPC KAZA,"000010946","10946",EPC KAZA
CENTRALE,R1,MO,MO 1,DJARKPANGA,CNT24,L3908,DOGODE,DOGODE-EPC KAZABOUA,"000010947","10947",EPC KAZABOUA
CENTRALE,R1,MO,MO 1,KAGNIGBARA,CNT25,L4126,FOLO,FOLO-EPC KLONOU,"000010948","10948",EPC KLONOU
CENTRALE,R1,MO,MO 1,DJARKPANGA,CNT24,L4113,GNEZIMDE,GNEZIMDE-EPC KOME,"000010949","10949",EPC KOME
CENTRALE,R1,MO,MO 1,DJARKPANGA,CNT24,L4084,SOLIDE,SOLIDE-EPC KOULAN,"000010952","10952",EPC KOULAN
CENTRALE,R1,MO,MO 1,BOULOHOU,CNT23,L4118,TASSI,TASSI-EPC KOUNFIRGOU,"000010954","10954",EPC KOUNFIRGOU
CENTRALE,R1,MO,MO 1,BOULOHOU,CNT23,L4122,BOULOHOU,BOULOHOU-EPC LASSA ELIMDE G/A,"000010964","10964",EPC LASSA ELIMDE G/A
CENTRALE,R1,MO,MO 1,BOULOHOU,CNT23,L4122,BOULOHOU,BOULOHOU-EPC LASSA ELIMDE G/B,"000010965","10965",EPC LASSA ELIMDE G/B
CENTRALE,R1,MO,MO 2,TINDJASSI,CNT27,L4089,LEGUEDE,LEGUEDE-EPC NANDJOARE,"000010974","10974",EPC NANDJOARE
CENTRALE,R1,MO,MO 2,TINDJASSI,CNT27,L4111,BINDILA,BINDILA-EPC NDA SIOU,"000010977","10977",EPC NDA SIOU
CENTRALE,R1,MO,MO 2,TINDJASSI,CNT27,L4086,TINDJASSI,TINDJASSI-EPC NIAMTOUGOU,"000010978","10978",EPC NIAMTOUGOU
CENTRALE,R1,MO,MO 2,SAIBOUDE,CNT26,L4087,SAIBOUDE,SAIBOUDE-EPP SAIBOUDE G/B,"000010983","10983",EPP SAIBOUDE G/B
CENTRALE,R1,MO,MO 2,SAIBOUDE,CNT26,L4120,TCHATCHAKOU,TCHATCHAKOU-EPP TCHETCHEKOU,"000010985","10985",EPP TCHETCHEKOU
CENTRALE,R1,MO,MO 2,TINDJASSI,CNT27,L4086,TINDJASSI,TINDJASSI-ECOLE CORANIQUE TINDJASSI,"000010987","10987",ECOLE CORANIQUE TINDJASSI
CENTRALE,R1,MO,MO 2,SAIBOUDE,CNT26,L4087,SAIBOUDE,SAIBOUDE-SAIBOUDE ECOLE CORANIQUE,"000010988","10988",SAIBOUDE ECOLE CORANIQUE
CENTRALE,R1,MO,MO 2,SAIBOUDE,CNT26,L4087,SAIBOUDE,SAIBOUDE-EPP SAIBOUDE G/A,"000015713","15713",EPP SAIBOUDE G/A
PLATEAUX,R4,OGOU,OGOU 1,GNAGNA,CNT315,L7354,KETA,KETA-EPP KETA,"000011247","11247",EPP KETA
PLATEAUX,R4,OGOU,OGOU 1,DJAMA,CNT314,L7345,DJAMA,DJAMA-EPP DJAMA,"000011253","11253",EPP DJAMA
PLATEAUX,R4,OGOU,OGOU 1,DJAMA,CNT314,L7362,SADA,SADA-EPP SADA,"000011942","11942",EPP SADA
SAVANES,R5,OTI,OTI 2,GALANGASHIE,CNT357,L1451,KEREKETE,KEREKETE-EPP TOKOIN CITE,"000012756","12756",EPP TOKOIN CITE
SAVANES,R5,OTI,OTI 1,MANGO,CNT354,L1450,BOULORI,BOULORI-EPP ADJOMAYI G/A,"000012770","12770",EPP ADJOMAYI G/A
SAVANES,R5,OTI,OTI 1,MANGO,CNT354,L1450,BOULORI,BOULORI-EPP ADJOMAYI G/B,"000012771","12771",EPP ADJOMAYI G/B
SAVANES,R5,OTI,OTI 2,NAGBENI,CNT359,L1942,KPEBONGA,KPEBONGA-CEG BE ATTIKPA KAGOUNOU,"000012799","12799",CEG BE ATTIKPA KAGOUNOU
SAVANES,R5,OTI,OTI 2,NAGBENI,CNT359,L1747,NAPELKANGUE,NAPELKANGUE-EPP AHEPE ASSIKO G/A,"000013269","13269",EPP AHEPE ASSIKO G/A
SAVANES,R5,OTI,OTI 2,NAGBENI,CNT359,L1747,NAPELKANGUE,NAPELKANGUE-EPP AHEPE ASSIKO G/B,"000013270","13270",EPP AHEPE ASSIKO G/B
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1957,NABAB 1,NABAB 1-EPP AGAMAHE,"000013512","13512",EPP AGAMAHE
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1959,NABAB 2,NABAB 2-EPP AGBLEVE,"000013513","13513",EPP AGBLEVE
SAVANES,R5,OTI,OTI 2,GALANGASHIE,CNT357,L1958,KPANDJINI,KPANDJINI-EPP AKATI,"000013516","13516",EPP AKATI
SAVANES,R5,OTI,OTI 2,GALANGASHIE,CNT357,L1936,NAGOUNI-LOKO,NAGOUNI-LOKO-EPP AVEDZE,"000013517","13517",EPP AVEDZE
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1961,DANKOUR,DANKOUR-EPP BOGA,"000013519","13519",EPP BOGA
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1963,KPENSAMMOB,KPENSAMMOB-EPP DOGLOBO,"000013520","13520",EPP DOGLOBO
SAVANES,R5,OTI,OTI 2,NAGBENI,CNT359,L1965,KPAMBONE,KPAMBONE-EPP GAMEGBLE,"000013521","13521",EPP GAMEGBLE
SAVANES,R5,OTI,OTI 2,NAGBENI,CNT359,L1972,TCHARBENGOU,TCHARBENGOU-EPP HAHO-TOVE,"000013522","13522",EPP HAHO-TOVE
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1967,KONG,KONG-EPP HAKEDJI,"000013523","13523",EPP HAKEDJI
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1946,BARKOISSI CENTRE,BARKOISSI CENTRE-EPP KPEVEGO,"000013524","13524",EPP KPEVEGO
SAVANES,R5,OTI,OTI 2,GALANGASHIE,CNT357,L1947,POLOTI,POLOTI-EPP KPLABA,"000013525","13525",EPP KPLABA
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1948,KOUBENGOU II,KOUBENGOU II-EPP LONVO,"000013526","13526",EPP LONVO
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1949,KOUMENGOU,KOUMENGOU-EPP NYIGBE,"000013527","13527",EPP NYIGBE
SAVANES,R5,OTI,OTI 1,MANGO,CNT354,L1952,MANTCHE,MANTCHE-EPP TOKPO,"000013530","13530",EPP TOKPO
SAVANES,R5,OTI,OTI 2,GALANGASHIE,CNT357,L1954,KOUWAKOU 1,KOUWAKOU 1-EPP TSITO,"000013531","13531",EPP TSITO
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1955,NASSIEGOU I,NASSIEGOU I-EPP WENGO,"000013532","13532",EPP WENGO
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1945,NAKOLGUE,NAKOLGUE-EPP KOTSOKOPE G/C,"000013535","13535",EPP KOTSOKOPE G/C
SAVANES,R5,OTI,OTI 2,NAGBENI,CNT359,L1942,KPEBONGA,KPEBONGA-EPP GAME-LILI,"000013541","13541",EPP GAME-LILI
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1956,KOUNDOULOUNG,KOUNDOULOUNG-EPP AFOUGANDJI,"000013543","13543",EPP AFOUGANDJI
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1959,NABAB 2,NABAB 2-EPP AYAKOPE G/A,"000013544","13544",EPP AYAKOPE G/A
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1960,BOASSE,BOASSE-EPP BEDJEME G/B,"000013545","13545",EPP BEDJEME G/B
SAVANES,R5,OTI,OTI 2,GALANGASHIE,CNT357,L1939,TABINAMONE,TABINAMONE-EPE GAME-FOKPE,"000013548","13548",EPE GAME-FOKPE
SAVANES,R5,OTI,OTI 2,NAGBENI,CNT359,L1966,KPAMBONE,KPAMBONE-EPP HAHO-KPESSIME,"000013551","13551",EPP HAHO-KPESSIME
SAVANES,R5,OTI,OTI 2,NAGBENI,CNT359,L1969,KPEBONGA,KPEBONGA-EPP HAVE-KOME,"000013552","13552",EPP HAVE-KOME
SAVANES,R5,OTI,OTI 2,NAGBENI,CNT359,L1972,TCHARBENGOU,TCHARBENGOU-EPP AVEDZE-TSIMANE,"000013553","13553",EPP AVEDZE-TSIMANE
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1964,TOUMONLOGOU,TOUMONLOGOU-EPP GAME CENTRE,"000013554","13554",EPP GAME CENTRE
SAVANES,R5,OTI,OTI 2,GALANGASHIE,CNT357,L1970,GALANGASHIE-CENTRE,GALANGASHIE-CENTRE-CFTP KPOHLUI,"000013555","13555",CFTP KPOHLUI
SAVANES,R5,OTI,OTI 2,NAGBENI,CNT359,L1968,NAPELKANGUE,NAPELKANGUE-EDIL KOGBE,"000013556","13556",EDIL KOGBE
SAVANES,R5,OTI,OTI 2,NAGBENI,CNT359,L1968,NAPELKANGUE,NAPELKANGUE-L PRIVE KOGBE,"000013557","13557",L PRIVE KOGBE
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1962,DOGBOGUE,DOGBOGUE-PLACE PUBLIQUE DJAGBLE,"000013558","13558",PLACE PUBLIQUE DJAGBLE
SAVANES,R5,OTI,OTI 2,BARKOISSI,CNT356,L1953,NASSIEGOU II,NASSIEGOU II-EPP SOULE-KOPE,"000013559","13559",EPP SOULE-KOPE
SAVANES,R5,OTI,OTI 2,NAGBENI,CNT359,L1993,KOUMANGA,KOUMANGA-EPP BANIKOPE,"000013561","13561",EPP BANIKOPE
