code,name,hierarchy_level,hierarchy_level_name,parent_loc_code,lang_code,is_active,cr_by,cr_dtimes
L3862,ABOBOKOME,5,Locality,CNT171,eng,t,superadmin,2021-11-25 01:30:04.082
L3862,ABOBOKOME,5,Localit̩,CNT171,fra,t,superadmin,2021-11-25 01:30:04.082
L3863,LOM NAVA,5,Locality,CNT171,eng,t,superadmin,2021-11-25 01:30:04.082
L3863,LOM NAVA,5,Localit̩,CNT171,fra,t,superadmin,2021-11-25 01:30:04.082
L3864,AMOUTIVE,5,Locality,CNT171,eng,t,superadmin,2021-11-25 01:30:04.082
L3864,AMOUTIVE,5,Localit̩,CNT171,fra,t,superadmin,2021-11-25 01:30:04.082
L3865,BASSADJI,5,Locality,CNT171,eng,t,superadmin,2021-11-25 01:30:04.082
L3865,BASSADJI,5,Localit̩,CNT171,fra,t,superadmin,2021-11-25 01:30:04.082
L3866,APEDOKOE,5,Locality,CNT172,eng,t,superadmin,2021-11-25 01:30:04.082
L3866,APEDOKOE,5,Localit̩,CNT172,fra,t,superadmin,2021-11-25 01:30:04.082
L3867,AMADAHOME,5,Locality,CNT172,eng,t,superadmin,2021-11-25 01:30:04.082
L3867,AMADAHOME,5,Localit̩,CNT172,fra,t,superadmin,2021-11-25 01:30:04.082
L3868,WESSOME,5,Locality,CNT172,eng,t,superadmin,2021-11-25 01:30:04.082
L3868,WESSOME,5,Localit̩,CNT172,fra,t,superadmin,2021-11-25 01:30:04.082
L3869,TESHIE,5,Locality,CNT172,eng,t,superadmin,2021-11-25 01:30:04.082
L3869,TESHIE,5,Localit̩,CNT172,fra,t,superadmin,2021-11-25 01:30:04.082
L3870,AVEDJI TELESSOU,5,Locality,CNT172,eng,t,superadmin,2021-11-25 01:30:04.082
L3870,AVEDJI TELESSOU,5,Localit̩,CNT172,fra,t,superadmin,2021-11-25 01:30:04.082
L3871,ANYIGBE,5,Locality,CNT172,eng,t,superadmin,2021-11-25 01:30:04.082
L3871,ANYIGBE,5,Localit̩,CNT172,fra,t,superadmin,2021-11-25 01:30:04.082
L3872,TOTSI,5,Locality,CNT172,eng,t,superadmin,2021-11-25 01:30:04.082
L3872,TOTSI,5,Localit̩,CNT172,fra,t,superadmin,2021-11-25 01:30:04.082
L3873,SOVIEPE,5,Locality,CNT172,eng,t,superadmin,2021-11-25 01:30:04.082
L3873,SOVIEPE,5,Localit̩,CNT172,fra,t,superadmin,2021-11-25 01:30:04.082
L3874,AVENOU BATOME,5,Locality,CNT172,eng,t,superadmin,2021-11-25 01:30:04.082
L3874,AVENOU BATOME,5,Localit̩,CNT172,fra,t,superadmin,2021-11-25 01:30:04.082
L3875,AFLAO GAKLI,5,Locality,CNT172,eng,t,superadmin,2021-11-25 01:30:04.082
L3875,AFLAO GAKLI,5,Localit̩,CNT172,fra,t,superadmin,2021-11-25 01:30:04.082
L3876,ADIDOADIN,5,Locality,CNT172,eng,t,superadmin,2021-11-25 01:30:04.082
L3876,ADIDOADIN,5,Localit̩,CNT172,fra,t,superadmin,2021-11-25 01:30:04.082
L3877,AGBALEPEDOGAN,5,Locality,CNT172,eng,t,superadmin,2021-11-25 01:30:04.082
L3877,AGBALEPEDOGAN,5,Localit̩,CNT172,fra,t,superadmin,2021-11-25 01:30:04.082
L3878,AKATO AVOEME,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3878,AKATO AVOEME,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3879,WOUGOME,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3879,WOUGOME,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3880,AKATO DEME,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3880,AKATO DEME,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3881,AKATO VIEPE,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3881,AKATO VIEPE,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3883,SEGBE DOUANE,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3883,SEGBE DOUANE,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3884,LANKOUVI SAKANI,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3884,LANKOUVI SAKANI,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3885,KLEME AGOKPANOU,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3885,KLEME AGOKPANOU,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3886,SEGBEGAN,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3886,SEGBEGAN,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3887,APEDOKOE GBOMAME,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3887,APEDOKOE GBOMAME,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3888,KLEME YEWEPE,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3888,KLEME YEWEPE,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3889,SAGBADO ZANVI,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3889,SAGBADO ZANVI,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3890,LANKOUVI,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3890,LANKOUVI,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3891,LOGOTE,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3891,LOGOTE,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3892,APEDOKOE AGOKPANOU,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3892,APEDOKOE AGOKPANOU,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3893,AGOTIME,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3893,AGOTIME,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3894,SAGBADO,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3894,SAGBADO,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3895,YOKOE KOPEGAN,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3895,YOKOE KOPEGAN,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3896,SAGBADO ASSIYEYE,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3896,SAGBADO ASSIYEYE,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3897,WONYOME,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3897,WONYOME,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3898,GBLENKOMEGAN,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3898,GBLENKOMEGAN,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3899,ABLOGOME,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3899,ABLOGOME,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3900,YOKOE AGBLEGAN,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3900,YOKOE AGBLEGAN,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3901,AWATAME,5,Locality,CNT174,eng,t,superadmin,2021-11-25 01:30:04.082
L3901,AWATAME,5,Localit̩,CNT174,fra,t,superadmin,2021-11-25 01:30:04.082
L3902,ADAMAVO,5,Locality,CNT173,eng,t,superadmin,2021-11-25 01:30:04.082
L3902,ADAMAVO,5,Localit̩,CNT173,fra,t,superadmin,2021-11-25 01:30:04.082
L3903,BAGUIDA,5,Locality,CNT173,eng,t,superadmin,2021-11-25 01:30:04.082
L3903,BAGUIDA,5,Localit̩,CNT173,fra,t,superadmin,2021-11-25 01:30:04.082
L3904,AVEPOZO,5,Locality,CNT173,eng,t,superadmin,2021-11-25 01:30:04.082
L3904,AVEPOZO,5,Localit̩,CNT173,fra,t,superadmin,2021-11-25 01:30:04.082
L3905,DEVEGO,5,Locality,CNT173,eng,t,superadmin,2021-11-25 01:30:04.082
L3905,DEVEGO,5,Localit̩,CNT173,fra,t,superadmin,2021-11-25 01:30:04.082
L3906,AGODEKE,5,Locality,CNT173,eng,t,superadmin,2021-11-25 01:30:04.082
L3906,AGODEKE,5,Localit̩,CNT173,fra,t,superadmin,2021-11-25 01:30:04.082
L3907,KPOGAN,5,Locality,CNT173,eng,t,superadmin,2021-11-25 01:30:04.082
L3907,KPOGAN,5,Localit̩,CNT173,fra,t,superadmin,2021-11-25 01:30:04.082
L3908,DOGODE,5,Locality,CNT24,eng,t,superadmin,2021-11-25 01:30:04.082
L3908,DOGODE,5,Localit̩,CNT24,fra,t,superadmin,2021-11-25 01:30:04.082
L3909,YEGUE,5,Locality,CNT22,eng,t,superadmin,2021-11-25 01:30:04.082
L3909,YEGUE,5,Localit̩,CNT22,fra,t,superadmin,2021-11-25 01:30:04.082
L3911,DIGUENGUE,5,Locality,CNT14,eng,t,superadmin,2021-11-25 01:30:04.082
L3911,DIGUENGUE,5,Localit̩,CNT14,fra,t,superadmin,2021-11-25 01:30:04.082
L3913,N'GOBO,5,Locality,CNT14,eng,t,superadmin,2021-11-25 01:30:04.082
L3913,N'GOBO,5,Localit̩,CNT14,fra,t,superadmin,2021-11-25 01:30:04.082
L3915,ATCHINTSE,5,Locality,CNT13,eng,t,superadmin,2021-11-25 01:30:04.082
L3915,ATCHINTSE,5,Localit̩,CNT13,fra,t,superadmin,2021-11-25 01:30:04.082
L3921,KOUI,5,Locality,CNT16,eng,t,superadmin,2021-11-25 01:30:04.082
L3921,KOUI,5,Localit̩,CNT16,fra,t,superadmin,2021-11-25 01:30:04.082
L3926,N'KENGBE,5,Locality,CNT20,eng,t,superadmin,2021-11-25 01:30:04.082
L3926,N'KENGBE,5,Localit̩,CNT20,fra,t,superadmin,2021-11-25 01:30:04.082
L3931,LALAMILA,5,Locality,CNT20,eng,t,superadmin,2021-11-25 01:30:04.082
L3931,LALAMILA,5,Localit̩,CNT20,fra,t,superadmin,2021-11-25 01:30:04.082
L3932,KOSSIRAME,5,Locality,CNT19,eng,t,superadmin,2021-11-25 01:30:04.082
L3932,KOSSIRAME,5,Localit̩,CNT19,fra,t,superadmin,2021-11-25 01:30:04.082
L3937,WELLY,5,Locality,CNT21,eng,t,superadmin,2021-11-25 01:30:04.082
L3937,WELLY,5,Localit̩,CNT21,fra,t,superadmin,2021-11-25 01:30:04.082
L3940,NATCHEVI,5,Locality,CNT21,eng,t,superadmin,2021-11-25 01:30:04.082
L3940,NATCHEVI,5,Localit̩,CNT21,fra,t,superadmin,2021-11-25 01:30:04.082
L3941,DOUFOULI,5,Locality,CNT3,eng,t,superadmin,2021-11-25 01:30:04.082
L3941,DOUFOULI,5,Localit̩,CNT3,fra,t,superadmin,2021-11-25 01:30:04.082
L3947,TANTAKOTE,5,Locality,CNT4,eng,t,superadmin,2021-11-25 01:30:04.082
L3947,TANTAKOTE,5,Localit̩,CNT4,fra,t,superadmin,2021-11-25 01:30:04.082
L3952,AMALAKLE,5,Locality,CNT3,eng,t,superadmin,2021-11-25 01:30:04.082
L3952,AMALAKLE,5,Localit̩,CNT3,fra,t,superadmin,2021-11-25 01:30:04.082
L3966,PAGALA-GARE,5,Locality,CNT4,eng,t,superadmin,2021-11-25 01:30:04.082
L3966,PAGALA-GARE,5,Localit̩,CNT4,fra,t,superadmin,2021-11-25 01:30:04.082
L3969,MATCHATOM,5,Locality,CNT9,eng,t,superadmin,2021-11-25 01:30:04.082
L3969,MATCHATOM,5,Localit̩,CNT9,fra,t,superadmin,2021-11-25 01:30:04.082
L3972,AGODEKA,5,Locality,CNT4,eng,t,superadmin,2021-11-25 01:30:04.082
L3972,AGODEKA,5,Localit̩,CNT4,fra,t,superadmin,2021-11-25 01:30:04.082
L3973,ADJIGBE,5,Locality,CNT6,eng,t,superadmin,2021-11-25 01:30:04.082
L3973,ADJIGBE,5,Localit̩,CNT6,fra,t,superadmin,2021-11-25 01:30:04.082
L3984,DJEREGOU,5,Locality,CNT21,eng,t,superadmin,2021-11-25 01:30:04.082
L3984,DJEREGOU,5,Localit̩,CNT21,fra,t,superadmin,2021-11-25 01:30:04.082
L3993,LAMAKAZA,5,Locality,CNT9,eng,t,superadmin,2021-11-25 01:30:04.082
L3993,LAMAKAZA,5,Localit̩,CNT9,fra,t,superadmin,2021-11-25 01:30:04.082
L3998,TCHARE,5,Locality,CNT12,eng,t,superadmin,2021-11-25 01:30:04.082
L3998,TCHARE,5,Localit̩,CNT12,fra,t,superadmin,2021-11-25 01:30:04.082
L4000,TCHARE-BAOU,5,Locality,CNT12,eng,t,superadmin,2021-11-25 01:30:04.082
L4000,TCHARE-BAOU,5,Localit̩,CNT12,fra,t,superadmin,2021-11-25 01:30:04.082
L4002,LAKOUGNON KOPE,5,Locality,CNT21,eng,t,superadmin,2021-11-25 01:30:04.082
L4002,LAKOUGNON KOPE,5,Localit̩,CNT21,fra,t,superadmin,2021-11-25 01:30:04.082
L4003,AFIMA,5,Locality,CNT12,eng,t,superadmin,2021-11-25 01:30:04.082
L4003,AFIMA,5,Localit̩,CNT12,fra,t,superadmin,2021-11-25 01:30:04.082
L4006,POWAI,5,Locality,CNT6,eng,t,superadmin,2021-11-25 01:30:04.082
L4006,POWAI,5,Localit̩,CNT6,fra,t,superadmin,2021-11-25 01:30:04.082
L4010,WARAGNI,5,Locality,CNT6,eng,t,superadmin,2021-11-25 01:30:04.082
L4010,WARAGNI,5,Localit̩,CNT6,fra,t,superadmin,2021-11-25 01:30:04.082
L4013,YELOUM-LEKOHAN,5,Locality,CNT4,eng,t,superadmin,2021-11-25 01:30:04.082
L4013,YELOUM-LEKOHAN,5,Localit̩,CNT4,fra,t,superadmin,2021-11-25 01:30:04.082
L4016,TCHANGAIDE,5,Locality,CNT2,eng,t,superadmin,2021-11-25 01:30:04.082
L4016,TCHANGAIDE,5,Localit̩,CNT2,fra,t,superadmin,2021-11-25 01:30:04.082
L4017,SOUSSOUKPAROUVI,5,Locality,CNT12,eng,t,superadmin,2021-11-25 01:30:04.082
L4017,SOUSSOUKPAROUVI,5,Localit̩,CNT12,fra,t,superadmin,2021-11-25 01:30:04.082
L4020,PAKOUTE,5,Locality,CNT12,eng,t,superadmin,2021-11-25 01:30:04.082
L4020,PAKOUTE,5,Localit̩,CNT12,fra,t,superadmin,2021-11-25 01:30:04.082
L4026,YALOUMBE,5,Locality,CNT7,eng,t,superadmin,2021-11-25 01:30:04.082
L4026,YALOUMBE,5,Localit̩,CNT7,fra,t,superadmin,2021-11-25 01:30:04.082
L4035,EDOMI,5,Locality,CNT10,eng,t,superadmin,2021-11-25 01:30:04.082
L4035,EDOMI,5,Localit̩,CNT10,fra,t,superadmin,2021-11-25 01:30:04.082
L4036,DIGUINA,5,Locality,CNT8,eng,t,superadmin,2021-11-25 01:30:04.082
L4036,DIGUINA,5,Localit̩,CNT8,fra,t,superadmin,2021-11-25 01:30:04.082
L4039,GARANDJI KABYE,5,Locality,CNT10,eng,t,superadmin,2021-11-25 01:30:04.082
L4039,GARANDJI KABYE,5,Localit̩,CNT10,fra,t,superadmin,2021-11-25 01:30:04.082
L4040,ATIKPAI,5,Locality,CNT11,eng,t,superadmin,2021-11-25 01:30:04.082
L4040,ATIKPAI,5,Localit̩,CNT11,fra,t,superadmin,2021-11-25 01:30:04.082
L4042,AGBANDI,5,Locality,CNT8,eng,t,superadmin,2021-11-25 01:30:04.082
L4042,AGBANDI,5,Localit̩,CNT8,fra,t,superadmin,2021-11-25 01:30:04.082
L4044,EDJAREKOPE,5,Locality,CNT10,eng,t,superadmin,2021-11-25 01:30:04.082
L4044,EDJAREKOPE,5,Localit̩,CNT10,fra,t,superadmin,2021-11-25 01:30:04.082
L4046,TCHALOUDE,5,Locality,CNT5,eng,t,superadmin,2021-11-25 01:30:04.082
L4046,TCHALOUDE,5,Localit̩,CNT5,fra,t,superadmin,2021-11-25 01:30:04.082
L4047,FOHE,5,Locality,CNT10,eng,t,superadmin,2021-11-25 01:30:04.082
L4047,FOHE,5,Localit̩,CNT10,fra,t,superadmin,2021-11-25 01:30:04.082
L4048,LANGABOU,5,Locality,CNT11,eng,t,superadmin,2021-11-25 01:30:04.082
L4048,LANGABOU,5,Localit̩,CNT11,fra,t,superadmin,2021-11-25 01:30:04.082
L4050,GBEGUE,5,Locality,CNT11,eng,t,superadmin,2021-11-25 01:30:04.082
L4050,GBEGUE,5,Localit̩,CNT11,fra,t,superadmin,2021-11-25 01:30:04.082
L4056,TOULE,5,Locality,CNT5,eng,t,superadmin,2021-11-25 01:30:04.082
L4056,TOULE,5,Localit̩,CNT5,fra,t,superadmin,2021-11-25 01:30:04.082
L4058,MATEKPO,5,Locality,CNT10,eng,t,superadmin,2021-11-25 01:30:04.082
L4058,MATEKPO,5,Localit̩,CNT10,fra,t,superadmin,2021-11-25 01:30:04.082
L4059,KAMBOUSSA,5,Locality,CNT5,eng,t,superadmin,2021-11-25 01:30:04.082
L4059,KAMBOUSSA,5,Localit̩,CNT5,fra,t,superadmin,2021-11-25 01:30:04.082
L4061,DJATO KOPE,5,Locality,CNT8,eng,t,superadmin,2021-11-25 01:30:04.082
L4061,DJATO KOPE,5,Localit̩,CNT8,fra,t,superadmin,2021-11-25 01:30:04.082
L4062,KOFFITI,5,Locality,CNT10,eng,t,superadmin,2021-11-25 01:30:04.082
L4062,KOFFITI,5,Localit̩,CNT10,fra,t,superadmin,2021-11-25 01:30:04.082
L4063,TCHRAMI,5,Locality,CNT11,eng,t,superadmin,2021-11-25 01:30:04.082
L4063,TCHRAMI,5,Localit̩,CNT11,fra,t,superadmin,2021-11-25 01:30:04.082
L4068,BABAME,5,Locality,CNT10,eng,t,superadmin,2021-11-25 01:30:04.082
L4068,BABAME,5,Localit̩,CNT10,fra,t,superadmin,2021-11-25 01:30:04.082
L4071,TALE,5,Locality,CNT8,eng,t,superadmin,2021-11-25 01:30:04.082
L4071,TALE,5,Localit̩,CNT8,fra,t,superadmin,2021-11-25 01:30:04.082
L4072,SOLINGOBOU,5,Locality,CNT8,eng,t,superadmin,2021-11-25 01:30:04.082
L4072,SOLINGOBOU,5,Localit̩,CNT8,fra,t,superadmin,2021-11-25 01:30:04.082
L4075,KPORODJI,5,Locality,CNT11,eng,t,superadmin,2021-11-25 01:30:04.082
L4075,KPORODJI,5,Localit̩,CNT11,fra,t,superadmin,2021-11-25 01:30:04.082
L4076,WISSAN,5,Locality,CNT8,eng,t,superadmin,2021-11-25 01:30:04.082
L4076,WISSAN,5,Localit̩,CNT8,fra,t,superadmin,2021-11-25 01:30:04.082
L4084,SOLIDE,5,Locality,CNT24,eng,t,superadmin,2021-11-25 01:30:04.082
L4084,SOLIDE,5,Localit̩,CNT24,fra,t,superadmin,2021-11-25 01:30:04.082
L4086,TINDJASSI,5,Locality,CNT27,eng,t,superadmin,2021-11-25 01:30:04.082
L4086,TINDJASSI,5,Localit̩,CNT27,fra,t,superadmin,2021-11-25 01:30:04.082
L4087,SAIBOUDE,5,Locality,CNT26,eng,t,superadmin,2021-11-25 01:30:04.082
L4087,SAIBOUDE,5,Localit̩,CNT26,fra,t,superadmin,2021-11-25 01:30:04.082
L4089,LEGUEDE,5,Locality,CNT27,eng,t,superadmin,2021-11-25 01:30:04.082
L4089,LEGUEDE,5,Localit̩,CNT27,fra,t,superadmin,2021-11-25 01:30:04.082
L4111,BINDILA,5,Locality,CNT27,eng,t,superadmin,2021-11-25 01:30:04.082
L4111,BINDILA,5,Localit̩,CNT27,fra,t,superadmin,2021-11-25 01:30:04.082
L4113,GNEZIMDE,5,Locality,CNT24,eng,t,superadmin,2021-11-25 01:30:04.082
L4113,GNEZIMDE,5,Localit̩,CNT24,fra,t,superadmin,2021-11-25 01:30:04.082
L4118,TASSI,5,Locality,CNT23,eng,t,superadmin,2021-11-25 01:30:04.082
L4118,TASSI,5,Localit̩,CNT23,fra,t,superadmin,2021-11-25 01:30:04.082
L4120,TCHATCHAKOU,5,Locality,CNT26,eng,t,superadmin,2021-11-25 01:30:04.082
L4120,TCHATCHAKOU,5,Localit̩,CNT26,fra,t,superadmin,2021-11-25 01:30:04.082
L4122,BOULOHOU,5,Locality,CNT23,eng,t,superadmin,2021-11-25 01:30:04.082
L4122,BOULOHOU,5,Localit̩,CNT23,fra,t,superadmin,2021-11-25 01:30:04.082
L4124,BANDA,5,Locality,CNT25,eng,t,superadmin,2021-11-25 01:30:04.082
L4124,BANDA,5,Localit̩,CNT25,fra,t,superadmin,2021-11-25 01:30:04.082
L4126,FOLO,5,Locality,CNT25,eng,t,superadmin,2021-11-25 01:30:04.082
L4126,FOLO,5,Localit̩,CNT25,fra,t,superadmin,2021-11-25 01:30:04.082
L4127,BOUNGOULOU,5,Locality,CNT25,eng,t,superadmin,2021-11-25 01:30:04.082
L4127,BOUNGOULOU,5,Localit̩,CNT25,fra,t,superadmin,2021-11-25 01:30:04.082
L4130,KPALO-KPALO,5,Locality,CNT33,eng,t,superadmin,2021-11-25 01:30:04.082
L4130,KPALO-KPALO,5,Localit̩,CNT33,fra,t,superadmin,2021-11-25 01:30:04.082
L4132,FAZAO,5,Locality,CNT33,eng,t,superadmin,2021-11-25 01:30:04.082
L4132,FAZAO,5,Localit̩,CNT33,fra,t,superadmin,2021-11-25 01:30:04.082
L4135,GNIMDA,5,Locality,CNT29,eng,t,superadmin,2021-11-25 01:30:04.082
L4135,GNIMDA,5,Localit̩,CNT29,fra,t,superadmin,2021-11-25 01:30:04.082
L4137,HEZOUDE,5,Locality,CNT40,eng,t,superadmin,2021-11-25 01:30:04.082
L4137,HEZOUDE,5,Localit̩,CNT40,fra,t,superadmin,2021-11-25 01:30:04.082
L4139,POKOBANA,5,Locality,CNT40,eng,t,superadmin,2021-11-25 01:30:04.082
L4139,POKOBANA,5,Localit̩,CNT40,fra,t,superadmin,2021-11-25 01:30:04.082
L4142,SOLIMDE,5,Locality,CNT40,eng,t,superadmin,2021-11-25 01:30:04.082
L4142,SOLIMDE,5,Localit̩,CNT40,fra,t,superadmin,2021-11-25 01:30:04.082
L4147,FITA,5,Locality,CNT34,eng,t,superadmin,2021-11-25 01:30:04.082
L4147,FITA,5,Localit̩,CNT34,fra,t,superadmin,2021-11-25 01:30:04.082
L4148,HEZOUWE,5,Locality,CNT40,eng,t,superadmin,2021-11-25 01:30:04.082
L4148,HEZOUWE,5,Localit̩,CNT40,fra,t,superadmin,2021-11-25 01:30:04.082
L4154,LIMBOUA,5,Locality,CNT34,eng,t,superadmin,2021-11-25 01:30:04.082
L4154,LIMBOUA,5,Localit̩,CNT34,fra,t,superadmin,2021-11-25 01:30:04.082
L4155,KOMSADE,5,Locality,CNT34,eng,t,superadmin,2021-11-25 01:30:04.082
L4155,KOMSADE,5,Localit̩,CNT34,fra,t,superadmin,2021-11-25 01:30:04.082
L4156,KERIADE,5,Locality,CNT34,eng,t,superadmin,2021-11-25 01:30:04.082
L4156,KERIADE,5,Localit̩,CNT34,fra,t,superadmin,2021-11-25 01:30:04.082
L4161,PANLAO,5,Locality,CNT29,eng,t,superadmin,2021-11-25 01:30:04.082
L4161,PANLAO,5,Localit̩,CNT29,fra,t,superadmin,2021-11-25 01:30:04.082
L4162,KETCHEBOUA,5,Locality,CNT34,eng,t,superadmin,2021-11-25 01:30:04.082
L4162,KETCHEBOUA,5,Localit̩,CNT34,fra,t,superadmin,2021-11-25 01:30:04.082
L4180,FONDAH,5,Locality,CNT40,eng,t,superadmin,2021-11-25 01:30:04.082
L4180,FONDAH,5,Localit̩,CNT40,fra,t,superadmin,2021-11-25 01:30:04.082
L4186,LAMA,5,Locality,CNT40,eng,t,superadmin,2021-11-25 01:30:04.082
L4186,LAMA,5,Localit̩,CNT40,fra,t,superadmin,2021-11-25 01:30:04.082
L4189,KPANDE-KPANDE,5,Locality,CNT40,eng,t,superadmin,2021-11-25 01:30:04.082
L4189,KPANDE-KPANDE,5,Localit̩,CNT40,fra,t,superadmin,2021-11-25 01:30:04.082
L4191,YOMABOUA,5,Locality,CNT40,eng,t,superadmin,2021-11-25 01:30:04.082
L4191,YOMABOUA,5,Localit̩,CNT40,fra,t,superadmin,2021-11-25 01:30:04.082
L4201,DJOULAMEGOU,5,Locality,CNT40,eng,t,superadmin,2021-11-25 01:30:04.082
L4201,DJOULAMEGOU,5,Localit̩,CNT40,fra,t,superadmin,2021-11-25 01:30:04.082
L4208,NIMA,5,Locality,CNT32,eng,t,superadmin,2021-11-25 01:30:04.082
L4208,NIMA,5,Localit̩,CNT32,fra,t,superadmin,2021-11-25 01:30:04.082
L4214,ADJENGRE,5,Locality,CNT31,eng,t,superadmin,2021-11-25 01:30:04.082
L4214,ADJENGRE,5,Localit̩,CNT31,fra,t,superadmin,2021-11-25 01:30:04.082
L4215,BABADE,5,Locality,CNT32,eng,t,superadmin,2021-11-25 01:30:04.082
L4215,BABADE,5,Localit̩,CNT32,fra,t,superadmin,2021-11-25 01:30:04.082
L4218,FEOUDA,5,Locality,CNT31,eng,t,superadmin,2021-11-25 01:30:04.082
L4218,FEOUDA,5,Localit̩,CNT31,fra,t,superadmin,2021-11-25 01:30:04.082
L4221,KEMENI,5,Locality,CNT31,eng,t,superadmin,2021-11-25 01:30:04.082
L4221,KEMENI,5,Localit̩,CNT31,fra,t,superadmin,2021-11-25 01:30:04.082
L4224,TCHOOU,5,Locality,CNT31,eng,t,superadmin,2021-11-25 01:30:04.082
L4224,TCHOOU,5,Localit̩,CNT31,fra,t,superadmin,2021-11-25 01:30:04.082
L4225,SODOA,5,Locality,CNT31,eng,t,superadmin,2021-11-25 01:30:04.082
L4225,SODOA,5,Localit̩,CNT31,fra,t,superadmin,2021-11-25 01:30:04.082
L4231,AKONTA,5,Locality,CNT31,eng,t,superadmin,2021-11-25 01:30:04.082
L4231,AKONTA,5,Localit̩,CNT31,fra,t,superadmin,2021-11-25 01:30:04.082
L4235,KASSI,5,Locality,CNT31,eng,t,superadmin,2021-11-25 01:30:04.082
L4235,KASSI,5,Localit̩,CNT31,fra,t,superadmin,2021-11-25 01:30:04.082
L4244,BODJONDE,5,Locality,CNT37,eng,t,superadmin,2021-11-25 01:30:04.082
L4244,BODJONDE,5,Localit̩,CNT37,fra,t,superadmin,2021-11-25 01:30:04.082
L4245,AOUDA,5,Locality,CNT32,eng,t,superadmin,2021-11-25 01:30:04.082
